routes_id,latitude,longitude,central_park,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate
16993,40.7437,-73.9851,"(40.7829, -73.9654)",200.0,3.47,720.0,9.0,6.0,3.47,720.0,16.0,13.0
16994,40.7539,-73.9658,"(40.7829, -73.9654)",200.0,2.96,600.0,8.0,5.0,2.96,600.0,14.0,10.0
16995,40.7542,-73.9955,"(40.7829, -73.9654)",200.0,3.44,720.0,11.0,7.0,3.44,720.0,17.0,13.0
16996,40.7845,-73.9503,"(40.7829, -73.9654)",200.0,1.18,360.0,6.0,3.0,1.18,360.0,8.0,6.0
16997,40.7568,-73.9982,"(40.7829, -73.9654)",200.0,3.67,600.0,9.0,6.0,3.67,600.0,17.0,13.0
16998,40.7651,-73.9866,"(40.7829, -73.9654)",200.0,2.48,480.0,7.0,4.0,2.48,480.0,12.0,9.0
16999,40.7053,-74.0162,"(40.7829, -73.9654)",200.0,8.72,1020.0,17.0,13.0,8.72,1020.0,33.0,26.0
17000,40.7909,-73.9773,"(40.7829, -73.9654)",200.0,1.16,360.0,9.0,6.0,1.16,360.0,9.0,7.0
17001,40.7476,-73.9732,"(40.7829, -73.9654)",200.0,3.17,720.0,10.0,6.0,3.17,720.0,16.0,12.0
17002,40.7657,-73.9878,"(40.7829, -73.9654)",200.0,2.41,480.0,7.0,4.0,2.41,480.0,12.0,9.0
17003,40.7601,-73.9901,"(40.7829, -73.9654)",200.0,2.89,540.0,8.0,5.0,2.89,540.0,14.0,10.0
17004,40.856,-73.9318,"(40.7829, -73.9654)",200.0,7.31,1020.0,11.0,7.0,7.31,1020.0,22.0,17.0
17005,40.7611,-73.9989,"(40.7829, -73.9654)",200.0,3.24,540.0,10.0,7.0,3.24,540.0,16.0,12.0
17006,40.7601,-73.99,"(40.7829, -73.9654)",200.0,2.89,540.0,8.0,5.0,2.89,540.0,14.0,10.0
17007,40.7593,-73.9962,"(40.7829, -73.9654)",200.0,3.48,600.0,9.0,6.0,3.48,600.0,16.0,12.0
17008,40.8272,-73.9397,"(40.7829, -73.9654)",200.0,4.73,780.0,8.0,5.0,4.73,780.0,17.0,13.0
17009,40.7644,-73.9789,"(40.7829, -73.9654)",200.0,2.24,480.0,7.0,4.0,2.24,480.0,12.0,9.0
17010,40.7419,-73.9776,"(40.7829, -73.9654)",200.0,3.66,720.0,10.0,6.0,3.66,720.0,17.0,13.0
17011,40.7358,-73.9857,"(40.7829, -73.9654)",200.0,4.05,840.0,13.0,9.0,4.05,840.0,23.0,18.0
17012,40.7808,-73.9508,"(40.7829, -73.9654)",200.0,1.14,360.0,9.0,6.0,1.14,360.0,11.0,8.0
17013,40.7444,-73.9754,"(40.7829, -73.9654)",200.0,3.42,720.0,9.0,6.0,3.42,720.0,16.0,12.0
17014,40.7448,-73.9909,"(40.7829, -73.9654)",200.0,3.87,900.0,14.0,10.0,3.87,900.0,24.0,19.0
17015,40.7747,-73.9517,"(40.7829, -73.9654)",200.0,1.26,360.0,9.0,6.0,1.26,360.0,11.0,8.0
17016,40.7073,-74.0046,"(40.7829, -73.9654)",200.0,7.56,1020.0,17.0,12.0,7.56,1020.0,28.0,22.0
17017,40.7475,-74.0047,"(40.7829, -73.9654)",200.0,3.77,780.0,12.0,8.0,3.77,780.0,21.0,16.0
17018,40.7348,-73.9865,"(40.7829, -73.9654)",200.0,4.15,900.0,13.0,9.0,4.15,900.0,24.0,18.0
17019,40.7655,-73.9817,"(40.7829, -73.9654)",200.0,2.41,480.0,7.0,4.0,2.41,480.0,12.0,9.0
17020,40.7704,-73.9203,"(40.7829, -73.9654)",200.0,6.29,900.0,28.0,21.0,6.29,900.0,33.0,26.0
17021,40.6985,-73.994,"(40.7829, -73.9654)",200.0,9.34,1440.0,13.0,9.0,9.34,1440.0,28.0,22.0
17022,40.756,-73.9697,"(40.7829, -73.9654)",200.0,2.45,540.0,8.0,5.0,2.45,540.0,12.0,9.0
17023,40.7452,-73.9916,"(40.7829, -73.9654)",200.0,3.67,780.0,13.0,9.0,3.67,780.0,22.0,17.0
17024,40.7553,-73.9955,"(40.7829, -73.9654)",200.0,3.82,660.0,11.0,8.0,3.82,660.0,18.0,13.0
17025,40.7548,-73.9944,"(40.7829, -73.9654)",200.0,3.27,660.0,11.0,7.0,3.27,660.0,16.0,12.0
17026,40.7654,-73.9816,"(40.7829, -73.9654)",200.0,2.4,480.0,8.0,4.0,2.4,480.0,12.0,9.0
17027,40.7696,-73.9567,"(40.7829, -73.9654)",200.0,1.62,360.0,9.0,5.0,1.62,360.0,11.0,8.0
17028,40.6567,-74.0043,"(40.7829, -73.9654)",200.0,12.74,1980.0,39.0,30.0,12.74,1980.0,55.0,44.0
17029,40.6838,-73.9666,"(40.7829, -73.9654)",200.0,10.66,1920.0,35.0,27.0,10.66,1920.0,42.0,33.0
17030,40.7449,-73.9811,"(40.7829, -73.9654)",200.0,3.37,720.0,9.0,6.0,3.37,720.0,17.0,13.0
17031,40.7862,-73.9423,"(40.7829, -73.9654)",200.0,1.79,420.0,6.0,3.0,1.79,420.0,10.0,7.0
17032,40.6742,-73.9722,"(40.7829, -73.9654)",200.0,11.41,2040.0,32.0,25.0,11.41,2040.0,44.0,35.0
17033,40.744,-73.9964,"(40.7829, -73.9654)",200.0,4.23,840.0,14.0,10.0,4.23,840.0,25.0,19.0
17034,40.7446,-73.974,"(40.7829, -73.9654)",200.0,3.63,720.0,10.0,6.0,3.63,720.0,16.0,13.0
17035,40.7194,-73.9964,"(40.7829, -73.9654)",200.0,7.94,1080.0,17.0,12.0,7.94,1080.0,31.0,25.0
17036,40.7413,-73.9781,"(40.7829, -73.9654)",200.0,4.92,720.0,10.0,7.0,4.92,720.0,19.0,15.0
17037,40.7452,-73.9916,"(40.7829, -73.9654)",200.0,3.67,780.0,13.0,9.0,3.67,780.0,22.0,17.0
17038,40.7481,-73.9748,"(40.7829, -73.9654)",200.0,3.1,720.0,9.0,6.0,3.1,720.0,15.0,12.0
17039,40.7677,-73.9616,"(40.7829, -73.9654)",200.0,1.53,360.0,7.0,4.0,1.53,360.0,9.0,6.0
17040,40.7023,-73.9895,"(40.7829, -73.9654)",200.0,8.93,1200.0,19.0,14.0,8.93,1200.0,31.0,25.0
17041,40.7019,-73.9086,"(40.7829, -73.9654)",200.0,8.8,1980.0,27.0,20.0,8.8,1980.0,37.0,29.0
17042,40.7476,-73.976,"(40.7829, -73.9654)",200.0,3.13,720.0,9.0,6.0,3.13,720.0,16.0,12.0
17043,40.764,-73.9591,"(40.7829, -73.9654)",200.0,1.92,420.0,9.0,5.0,1.92,420.0,11.0,8.0
17044,40.726,-73.9892,"(40.7829, -73.9654)",200.0,5.54,960.0,17.0,12.0,5.54,960.0,32.0,25.0
17045,40.7156,-73.954,"(40.7829, -73.9654)",200.0,7.07,1560.0,19.0,13.0,7.07,1560.0,28.0,22.0
17046,40.7556,-73.9922,"(40.7829, -73.9654)",200.0,3.24,720.0,11.0,7.0,3.24,720.0,17.0,13.0
17047,40.7611,-73.9989,"(40.7829, -73.9654)",200.0,3.24,540.0,10.0,7.0,3.24,540.0,16.0,12.0
17048,40.7656,-73.9885,"(40.7829, -73.9654)",200.0,2.38,480.0,7.0,4.0,2.38,480.0,12.0,9.0
17049,40.7272,-73.9829,"(40.7829, -73.9654)",200.0,5.33,840.0,16.0,11.0,5.33,840.0,28.0,22.0
17050,40.7282,-73.9826,"(40.7829, -73.9654)",200.0,5.29,840.0,15.0,11.0,5.29,840.0,28.0,22.0
17051,40.7551,-73.9928,"(40.7829, -73.9654)",200.0,2.76,720.0,10.0,7.0,2.76,720.0,15.0,12.0
17052,40.7446,-73.974,"(40.7829, -73.9654)",200.0,3.63,720.0,10.0,6.0,3.63,720.0,16.0,12.0
17053,40.7074,-74.0026,"(40.7829, -73.9654)",200.0,7.56,1020.0,12.0,8.0,7.56,1020.0,24.0,19.0
17054,40.7436,-73.9727,"(40.7829, -73.9654)",200.0,3.75,660.0,9.0,6.0,3.75,660.0,16.0,13.0
17055,40.7139,-73.9378,"(40.7829, -73.9654)",200.0,7.07,1560.0,11.0,8.0,7.07,1560.0,31.0,25.0
17056,40.8237,-73.9387,"(40.7829, -73.9654)",200.0,5.02,840.0,8.0,5.0,5.02,840.0,17.0,13.0
17057,40.7866,-73.9731,"(40.7829, -73.9654)",200.0,0.47,120.0,9.0,6.0,0.47,120.0,9.0,7.0
17058,40.7439,-73.9743,"(40.7829, -73.9654)",200.0,3.57,660.0,9.0,6.0,3.57,660.0,16.0,12.0
17059,40.7601,-73.9901,"(40.7829, -73.9654)",200.0,2.89,600.0,8.0,5.0,2.89,600.0,14.0,10.0
17060,40.7675,-73.9607,"(40.7829, -73.9654)",200.0,1.58,360.0,7.0,4.0,1.58,360.0,9.0,6.0
17061,40.7383,-73.9846,"(40.7829, -73.9654)",200.0,3.9,840.0,14.0,10.0,3.9,840.0,25.0,20.0
17062,40.7436,-73.9727,"(40.7829, -73.9654)",200.0,3.75,660.0,9.0,6.0,3.75,660.0,16.0,12.0
17063,40.7204,-73.993,"(40.7829, -73.9654)",200.0,6.65,1080.0,17.0,12.0,6.65,1080.0,31.0,24.0
17064,40.7933,-73.9675,"(40.7829, -73.9654)",200.0,0.95,180.0,6.0,3.0,0.95,180.0,8.0,6.0
17065,40.7337,-73.9775,"(40.7829, -73.9654)",200.0,4.63,780.0,15.0,10.0,4.63,780.0,25.0,20.0
17066,40.7113,-73.9677,"(40.7829, -73.9654)",200.0,7.27,1500.0,13.0,9.0,7.27,1500.0,24.0,19.0
17067,40.7651,-73.962,"(40.7829, -73.9654)",200.0,1.75,360.0,7.0,4.0,1.75,360.0,9.0,6.0
17068,40.7606,-73.9963,"(40.7829, -73.9654)",200.0,3.3,600.0,9.0,5.0,3.3,600.0,15.0,11.0
17069,40.6844,-73.9087,"(40.7829, -73.9654)",200.0,19.34,2160.0,48.0,37.0,19.34,2160.0,68.0,54.0
17070,40.7139,-73.9422,"(40.7829, -73.9654)",200.0,6.85,1560.0,11.0,7.0,6.85,1560.0,31.0,24.0
17071,40.7633,-73.9628,"(40.7829, -73.9654)",200.0,1.92,360.0,8.0,5.0,1.92,360.0,11.0,8.0
17072,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.76,540.0,9.0,5.0,2.76,540.0,13.0,10.0
17073,40.8163,-73.9416,"(40.7829, -73.9654)",200.0,3.71,720.0,8.0,4.0,3.71,720.0,15.0,11.0
17074,40.7104,-73.9876,"(40.7829, -73.9654)",200.0,6.53,900.0,10.0,7.0,6.53,900.0,21.0,16.0
17075,40.6934,-73.9953,"(40.7829, -73.9654)",200.0,9.67,1560.0,15.0,11.0,9.67,1560.0,28.0,22.0
17076,40.7075,-74.0059,"(40.7829, -73.9654)",200.0,7.66,1020.0,18.0,13.0,7.66,1020.0,28.0,22.0
17077,40.7943,-73.9675,"(40.7829, -73.9654)",200.0,1.6,300.0,6.0,3.0,1.6,300.0,8.0,6.0
17078,40.7726,-73.9534,"(40.7829, -73.9654)",200.0,1.23,240.0,9.0,5.0,1.23,240.0,11.0,8.0
17079,40.7298,-73.9994,"(40.7829, -73.9654)",200.0,6.18,1140.0,21.0,16.0,6.18,1140.0,36.0,29.0
17080,40.7355,-74.0058,"(40.7829, -73.9654)",200.0,5.3,900.0,19.0,14.0,5.3,900.0,32.0,25.0
17081,40.6932,-73.994,"(40.7829, -73.9654)",200.0,10.06,1560.0,23.0,17.0,10.06,1560.0,34.0,27.0
17082,40.7027,-73.9852,"(40.7829, -73.9654)",200.0,9.03,1140.0,19.0,14.0,9.03,1140.0,32.0,25.0
17083,40.7087,-73.955,"(40.7829, -73.9654)",200.0,8.49,1500.0,15.0,10.0,8.49,1500.0,35.0,27.0
17084,40.7218,-73.9886,"(40.7829, -73.9654)",200.0,6.3,960.0,17.0,12.0,6.3,960.0,32.0,25.0
17085,40.8037,-73.9572,"(40.7829, -73.9654)",200.0,2.09,360.0,6.0,3.0,2.09,360.0,10.0,7.0
17086,40.8014,-73.9427,"(40.7829, -73.9654)",200.0,2.17,480.0,6.0,3.0,2.17,480.0,11.0,8.0
17087,40.7602,-73.9689,"(40.7829, -73.9654)",200.0,2.22,420.0,8.0,4.0,2.22,420.0,12.0,9.0
17088,40.6838,-73.9374,"(40.7829, -73.9654)",200.0,11.11,2160.0,14.0,10.0,11.11,2160.0,31.0,24.0
17089,40.7506,-73.9713,"(40.7829, -73.9654)",200.0,2.95,600.0,9.0,5.0,2.95,600.0,14.0,11.0
17090,40.7768,-73.9458,"(40.7829, -73.9654)",200.0,1.51,360.0,9.0,6.0,1.51,360.0,9.0,7.0
17091,40.7171,-74.0047,"(40.7829, -73.9654)",200.0,8.51,1200.0,19.0,14.0,8.51,1200.0,34.0,27.0
17092,40.7483,-73.9763,"(40.7829, -73.9654)",200.0,3.06,660.0,9.0,5.0,3.06,660.0,15.0,11.0
17093,40.874,-73.8638,"(40.7829, -73.9654)",200.0,11.41,1620.0,21.0,16.0,11.41,1620.0,39.0,31.0
17094,40.6812,-73.9109,"(40.7829, -73.9654)",200.0,19.52,2160.0,39.0,30.0,19.52,2160.0,58.0,47.0
17095,40.7399,-74.0036,"(40.7829, -73.9654)",200.0,4.47,900.0,16.0,12.0,4.47,900.0,30.0,23.0
17096,40.708,-74.0149,"(40.7829, -73.9654)",200.0,9.0,1020.0,17.0,12.0,9.0,1020.0,34.0,27.0
17097,40.7541,-73.9309,"(40.7829, -73.9654)",200.0,4.23,780.0,16.0,12.0,4.23,780.0,20.0,16.0
17098,40.7806,-73.9789,"(40.7829, -73.9654)",200.0,1.05,360.0,8.0,5.0,1.05,360.0,9.0,6.0
17099,40.7278,-73.9809,"(40.7829, -73.9654)",200.0,5.29,960.0,16.0,11.0,5.29,960.0,29.0,23.0
17100,40.7074,-74.0069,"(40.7829, -73.9654)",200.0,7.8,1020.0,17.0,12.0,7.8,1020.0,29.0,23.0
17101,40.7314,-73.9864,"(40.7829, -73.9654)",200.0,5.22,960.0,20.0,14.0,5.22,960.0,32.0,26.0
17102,40.7035,-73.905,"(40.7829, -73.9654)",200.0,8.63,1920.0,27.0,20.0,8.63,1920.0,36.0,29.0
17103,40.7595,-73.9272,"(40.7829, -73.9654)",200.0,4.6,840.0,18.0,13.0,4.6,840.0,22.0,17.0
17104,40.7084,-74.0057,"(40.7829, -73.9654)",200.0,7.7,1020.0,17.0,12.0,7.7,1020.0,28.0,22.0
17105,40.6224,-74.0282,"(40.7829, -73.9654)",200.0,15.85,2040.0,39.0,30.0,15.85,2040.0,56.0,45.0
17106,40.63,-74.0221,"(40.7829, -73.9654)",200.0,14.87,1980.0,35.0,27.0,14.87,1980.0,52.0,42.0
17107,40.733,-73.9857,"(40.7829, -73.9654)",200.0,5.13,840.0,14.0,9.0,5.13,840.0,23.0,18.0
17108,40.8246,-73.9508,"(40.7829, -73.9654)",200.0,3.91,660.0,7.0,4.0,3.91,660.0,15.0,11.0
17109,40.8198,-73.9578,"(40.7829, -73.9654)",200.0,4.2,540.0,7.0,4.0,4.2,540.0,15.0,11.0
17110,40.7571,-73.9801,"(40.7829, -73.9654)",200.0,2.71,600.0,10.0,6.0,2.71,600.0,14.0,11.0
17111,40.8708,-73.9185,"(40.7829, -73.9654)",200.0,8.2,1020.0,19.0,14.0,8.2,1020.0,27.0,21.0
17112,40.7304,-73.9829,"(40.7829, -73.9654)",200.0,5.0,840.0,13.0,9.0,5.0,840.0,20.0,16.0
17113,40.7358,-74.0003,"(40.7829, -73.9654)",200.0,4.84,1020.0,14.0,9.0,4.84,1020.0,24.0,19.0
17114,40.7852,-73.9777,"(40.7829, -73.9654)",200.0,0.84,240.0,6.0,3.0,0.84,240.0,8.0,6.0
17115,40.8614,-73.8943,"(40.7829, -73.9654)",200.0,8.27,1440.0,14.0,10.0,8.27,1440.0,26.0,21.0
17116,40.8344,-73.9431,"(40.7829, -73.9654)",200.0,5.98,840.0,9.0,6.0,5.98,840.0,19.0,15.0
17117,40.7605,-73.9678,"(40.7829, -73.9654)",200.0,2.13,420.0,7.0,4.0,2.13,420.0,11.0,8.0
17118,40.7309,-73.9592,"(40.7829, -73.9654)",200.0,5.94,1020.0,14.0,10.0,5.94,1020.0,24.0,18.0
17119,40.71,-74.0143,"(40.7829, -73.9654)",200.0,9.01,1020.0,18.0,13.0,9.01,1020.0,35.0,28.0
17120,40.7565,-73.9717,"(40.7829, -73.9654)",200.0,2.52,540.0,9.0,6.0,2.52,540.0,13.0,10.0
17121,40.7045,-74.0104,"(40.7829, -73.9654)",200.0,8.04,1140.0,17.0,12.0,8.04,1140.0,33.0,26.0
17122,40.7822,-73.9475,"(40.7829, -73.9654)",200.0,1.28,360.0,6.0,3.0,1.28,360.0,8.0,6.0
17123,40.7449,-73.9464,"(40.7829, -73.9654)",200.0,4.48,720.0,16.0,12.0,4.48,720.0,21.0,17.0
17124,40.7487,-73.9425,"(40.7829, -73.9654)",200.0,4.52,780.0,17.0,12.0,4.52,780.0,21.0,16.0
17125,40.6223,-73.9633,"(40.7829, -73.9654)",200.0,15.39,2400.0,38.0,30.0,15.39,2400.0,55.0,44.0
17126,40.7001,-73.9125,"(40.7829, -73.9654)",200.0,8.9,1980.0,23.0,17.0,8.9,1980.0,37.0,29.0
17127,40.7801,-73.9475,"(40.7829, -73.9654)",200.0,1.25,360.0,9.0,6.0,1.25,360.0,11.0,8.0
17128,40.7363,-73.8611,"(40.7829, -73.9654)",200.0,9.1,1440.0,28.0,21.0,9.1,1440.0,31.0,24.0
17129,40.7067,-74.0101,"(40.7829, -73.9654)",200.0,7.94,1020.0,17.0,12.0,7.94,1020.0,33.0,26.0
17130,40.7776,-73.9516,"(40.7829, -73.9654)",200.0,0.9,240.0,9.0,6.0,0.9,240.0,11.0,8.0
17131,40.7282,-73.9892,"(40.7829, -73.9654)",200.0,5.63,960.0,14.0,10.0,5.63,960.0,23.0,18.0
17132,40.7292,-73.9849,"(40.7829, -73.9654)",200.0,5.17,840.0,13.0,9.0,5.17,840.0,21.0,16.0
17133,40.746,-73.9548,"(40.7829, -73.9654)",200.0,4.93,840.0,18.0,13.0,4.93,840.0,24.0,19.0
17134,40.7664,-73.9863,"(40.7829, -73.9654)",200.0,2.36,420.0,7.0,4.0,2.36,420.0,12.0,9.0
17135,40.7074,-74.0081,"(40.7829, -73.9654)",200.0,7.81,1020.0,17.0,12.0,7.81,1020.0,29.0,23.0
17136,40.7818,-73.9506,"(40.7829, -73.9654)",200.0,1.26,360.0,6.0,3.0,1.26,360.0,8.0,6.0
17137,40.6764,-73.9767,"(40.7829, -73.9654)",200.0,10.74,2040.0,31.0,24.0,10.74,2040.0,42.0,33.0
17138,40.7298,-73.9874,"(40.7829, -73.9654)",200.0,5.31,960.0,16.0,11.0,5.31,960.0,26.0,21.0
17139,40.7489,-73.9765,"(40.7829, -73.9654)",200.0,3.21,720.0,11.0,7.0,3.21,720.0,16.0,12.0
17140,40.7058,-74.0086,"(40.7829, -73.9654)",200.0,7.84,1020.0,17.0,12.0,7.84,1020.0,33.0,26.0
17141,40.8333,-73.9445,"(40.7829, -73.9654)",200.0,4.24,720.0,13.0,9.0,4.24,720.0,18.0,13.0
17142,40.7444,-73.9754,"(40.7829, -73.9654)",200.0,3.64,660.0,9.0,6.0,3.64,660.0,16.0,12.0
17143,40.6851,-73.9971,"(40.7829, -73.9654)",200.0,10.32,1680.0,33.0,26.0,10.32,1680.0,41.0,32.0
17144,40.7111,-74.0055,"(40.7829, -73.9654)",200.0,7.86,1020.0,17.0,12.0,7.86,1020.0,33.0,26.0
17145,40.7586,-73.9939,"(40.7829, -73.9654)",200.0,2.92,600.0,8.0,5.0,2.92,600.0,14.0,11.0
17146,40.7746,-73.9535,"(40.7829, -73.9654)",200.0,1.27,300.0,9.0,5.0,1.27,300.0,11.0,8.0
17147,40.8503,-73.9399,"(40.7829, -73.9654)",200.0,6.68,840.0,10.0,7.0,6.68,840.0,20.0,16.0
17148,40.7646,-73.9159,"(40.7829, -73.9654)",200.0,5.45,1020.0,12.0,8.0,5.45,1020.0,21.0,16.0
17149,40.7006,-73.9184,"(40.7829, -73.9654)",200.0,9.17,1800.0,23.0,17.0,9.17,1800.0,32.0,25.0
17150,40.7381,-73.992,"(40.7829, -73.9654)",200.0,4.29,960.0,14.0,10.0,4.29,960.0,25.0,20.0
17151,40.7448,-73.9909,"(40.7829, -73.9654)",200.0,3.62,780.0,10.0,6.0,3.62,780.0,17.0,13.0
17152,40.7593,-73.9959,"(40.7829, -73.9654)",200.0,2.84,540.0,8.0,5.0,2.84,540.0,13.0,10.0
17153,40.8217,-73.9486,"(40.7829, -73.9654)",200.0,3.4,600.0,7.0,4.0,3.4,600.0,13.0,10.0
17154,40.7617,-73.9922,"(40.7829, -73.9654)",200.0,2.97,540.0,8.0,5.0,2.97,540.0,13.0,10.0
17155,40.7169,-74.0149,"(40.7829, -73.9654)",200.0,9.44,1320.0,20.0,15.0,9.44,1320.0,38.0,31.0
17156,40.7413,-73.9809,"(40.7829, -73.9654)",200.0,3.62,720.0,9.0,6.0,3.62,720.0,17.0,13.0
17157,40.7663,-73.9876,"(40.7829, -73.9654)",200.0,2.51,480.0,8.0,4.0,2.51,480.0,12.0,9.0
17158,40.706,-74.0088,"(40.7829, -73.9654)",200.0,7.86,1080.0,17.0,12.0,7.86,1080.0,34.0,27.0
17159,40.7444,-73.9803,"(40.7829, -73.9654)",200.0,3.41,780.0,10.0,6.0,3.41,780.0,16.0,13.0
17160,40.7647,-73.9936,"(40.7829, -73.9654)",200.0,2.72,480.0,8.0,5.0,2.72,480.0,13.0,10.0
17161,40.6999,-73.9138,"(40.7829, -73.9654)",200.0,9.07,1980.0,23.0,17.0,9.07,1980.0,37.0,30.0
17162,40.7717,-73.9518,"(40.7829, -73.9654)",200.0,1.34,300.0,9.0,5.0,1.34,300.0,11.0,8.0
17163,40.6813,-73.9791,"(40.7829, -73.9654)",200.0,10.55,1980.0,33.0,25.0,10.55,1980.0,42.0,34.0
17164,40.726,-73.98,"(40.7829, -73.9654)",200.0,5.2,840.0,9.0,6.0,5.2,840.0,18.0,14.0
17165,40.7288,-73.9857,"(40.7829, -73.9654)",200.0,5.5,1020.0,10.0,6.0,5.5,1020.0,19.0,15.0
17166,40.7753,-73.9905,"(40.7829, -73.9654)",200.0,2.02,420.0,7.0,4.0,2.02,420.0,11.0,8.0
17167,40.7315,-73.9865,"(40.7829, -73.9654)",200.0,5.22,960.0,15.0,11.0,5.22,960.0,26.0,20.0
17168,40.7735,-73.9469,"(40.7829, -73.9654)",200.0,1.71,360.0,9.0,6.0,1.71,360.0,9.0,7.0
17169,40.7692,-73.9596,"(40.7829, -73.9654)",200.0,1.42,300.0,9.0,6.0,1.42,300.0,11.0,8.0
17170,40.7856,-73.9498,"(40.7829, -73.9654)",200.0,1.22,300.0,6.0,3.0,1.22,300.0,8.0,6.0
17171,40.8344,-73.9411,"(40.7829, -73.9654)",200.0,5.88,780.0,9.0,6.0,5.88,780.0,19.0,15.0
17172,40.7188,-73.9499,"(40.7829, -73.9654)",200.0,6.4,1440.0,10.0,7.0,6.4,1440.0,30.0,24.0
17173,40.7252,-73.9942,"(40.7829, -73.9654)",200.0,5.1,1080.0,10.0,6.0,5.1,1080.0,19.0,15.0
17174,40.69,-73.9556,"(40.7829, -73.9654)",200.0,9.7,1860.0,13.0,9.0,9.7,1860.0,28.0,22.0
17175,40.7288,-74.0031,"(40.7829, -73.9654)",200.0,5.52,1080.0,10.0,6.0,5.52,1080.0,20.0,15.0
17176,40.7792,-73.9464,"(40.7829, -73.9654)",200.0,1.44,360.0,9.0,6.0,1.44,360.0,11.0,8.0
17177,40.761,-73.999,"(40.7829, -73.9654)",200.0,3.02,540.0,10.0,6.0,3.02,540.0,15.0,12.0
17178,40.7611,-73.9989,"(40.7829, -73.9654)",200.0,3.02,540.0,10.0,6.0,3.02,540.0,15.0,11.0
17179,40.7762,-73.9556,"(40.7829, -73.9654)",200.0,1.41,360.0,9.0,6.0,1.41,360.0,11.0,8.0
17180,40.761,-74.0002,"(40.7829, -73.9654)",200.0,3.09,540.0,10.0,7.0,3.09,540.0,16.0,12.0
17181,40.7544,-73.9926,"(40.7829, -73.9654)",200.0,3.36,660.0,11.0,8.0,3.36,660.0,16.0,12.0
17182,40.7656,-73.9886,"(40.7829, -73.9654)",200.0,2.38,420.0,7.0,4.0,2.38,420.0,12.0,9.0
17183,40.7413,-73.9781,"(40.7829, -73.9654)",200.0,3.81,720.0,10.0,6.0,3.81,720.0,17.0,13.0
17184,40.5907,-73.9666,"(40.7829, -73.9654)",200.0,21.7,2460.0,52.0,41.0,21.7,2460.0,72.0,58.0
17185,40.6184,-74.0391,"(40.7829, -73.9654)",200.0,16.22,1980.0,39.0,30.0,16.22,1980.0,56.0,45.0
17186,40.77,-73.9489,"(40.7829, -73.9654)",200.0,1.58,420.0,9.0,6.0,1.58,420.0,11.0,8.0
17187,40.7437,-73.9585,"(40.7829, -73.9654)",200.0,4.95,900.0,18.0,13.0,4.95,900.0,25.0,20.0
17188,40.7239,-73.9939,"(40.7829, -73.9654)",200.0,5.92,1080.0,10.0,7.0,5.92,1080.0,20.0,16.0
17189,40.7345,-73.9753,"(40.7829, -73.9654)",200.0,4.4,720.0,8.0,5.0,4.4,720.0,16.0,12.0
17190,40.716,-73.9559,"(40.7829, -73.9654)",200.0,6.81,1500.0,12.0,8.0,6.81,1500.0,31.0,25.0
17191,40.7733,-73.9487,"(40.7829, -73.9654)",200.0,1.83,360.0,9.0,6.0,1.83,360.0,9.0,7.0
17192,40.7667,-73.9874,"(40.7829, -73.9654)",200.0,2.3,420.0,7.0,4.0,2.3,420.0,11.0,8.0
17193,40.7536,-73.8836,"(40.7829, -73.9654)",200.0,6.88,1200.0,12.0,8.0,6.88,1200.0,28.0,22.0
17194,40.7406,-73.9801,"(40.7829, -73.9654)",200.0,3.68,720.0,10.0,6.0,3.68,720.0,17.0,13.0
17195,40.7663,-73.9522,"(40.7829, -73.9654)",200.0,1.86,360.0,9.0,5.0,1.86,360.0,11.0,8.0
17196,40.7462,-73.9757,"(40.7829, -73.9654)",200.0,3.61,660.0,9.0,6.0,3.61,660.0,16.0,12.0
17197,40.7548,-73.9944,"(40.7829, -73.9654)",200.0,3.27,660.0,11.0,7.0,3.27,660.0,17.0,13.0
17198,40.7449,-73.9441,"(40.7829, -73.9654)",200.0,4.26,720.0,16.0,11.0,4.26,720.0,20.0,15.0
17199,40.733,-73.9857,"(40.7829, -73.9654)",200.0,5.13,840.0,9.0,6.0,5.13,840.0,18.0,14.0
17200,40.7281,-73.984,"(40.7829, -73.9654)",200.0,5.23,840.0,9.0,6.0,5.23,840.0,18.0,14.0
17201,40.7645,-73.9833,"(40.7829, -73.9654)",200.0,2.16,540.0,9.0,6.0,2.16,540.0,13.0,10.0
17202,40.7075,-74.0059,"(40.7829, -73.9654)",200.0,7.66,1020.0,17.0,12.0,7.66,1020.0,28.0,22.0
17203,40.773,-73.956,"(40.7829, -73.9654)",200.0,1.5,360.0,9.0,6.0,1.5,360.0,11.0,8.0
17204,40.7554,-73.9692,"(40.7829, -73.9654)",200.0,2.74,480.0,8.0,5.0,2.74,480.0,12.0,9.0
17205,40.7295,-73.9847,"(40.7829, -73.9654)",200.0,5.43,960.0,14.0,9.0,5.43,960.0,22.0,17.0
17206,40.7084,-74.0066,"(40.7829, -73.9654)",200.0,7.73,1020.0,17.0,12.0,7.73,1020.0,28.0,22.0
17207,40.7637,-73.9847,"(40.7829, -73.9654)",200.0,1.97,480.0,8.0,5.0,1.97,480.0,12.0,9.0
